# 2017-08-30T14:39:08.727097Z 9586 96501801721737
-3 0 0 24 765 1190 -383 -643
-2 0 -2 23 631 1240 -314 -666
-2 0 -5 23 496 1273 -243 -684
-2 0 -7 22 363 1296 -173 -695
-2 0 -9 20 229 1302 -104 -695
-2 -1 -12 19 97 1296 -34 -690
-3 -1 -13 19 -30 1279 33 -681
-3 -1 -15 17 -154 1248 97 -662
-2 -1 -16 15 -270 1206 157 -639
-2 -2 -16 13 -382 1154 215 -611
-2 -1 -17 12 -485 1093 268 -578
-1 -2 -18 10 -579 1022 318 -541
-1 -2 -19 8 -665 945 363 -499
-1 -2 -19 5 -742 860 402 -453
-1 -2 -20 4 -810 770 437 -405
0 -2 -20 2 -867 674 466 -355
0 -2 -20 0 -913 576 489 -303
0 -2 -19 -1 -950 477 508 -248
0 -2 -18 -3 -976 374 521 -195
1 -2 -18 -4 -991 271 528 -141
1 -2 -17 -6 -996 171 529 -87
1 -2 -16 -8 -991 71 526 -35
1 -1 -15 -9 -977 -26 517 15
2 -1 -15 -11 -954 -118 503 65
1 -1 -13 -11 -923 -208 487 111
2 0 -11 -13 -883 -291 464 154
1 0 -10 -13 -835 -370 439 195
1 0 -8 -14 -783 -443 411 234
2 -1 -7 -14 -724 -508 379 267
1 0 -6 -15 -658 -567 344 298
0 0 -4 -15 -590 -617 307 324
1 0 -2 -14 -519 -660 268 345
0 0 -1 -15 -443 -696 227 362
1 1 0 -15 -367 -723 187 377
1 1 2 -14 -289 -743 147 386
0 0 3 -12 -211 -755 106 391
-1 0 5 -13 -133 -759 65 393
0 0 5 -11 -57 -755 25 389
0 0 6 -11 18 -744 -14 382
0 1 7 -10 89 -726 -51 371
-1 1 8 -8 157 -701 -87 359
0 0 9 -7 222 -670 -120 341
0 0 9 -7 282 -634 -151 321
0 0 10 -5 337 -592 -179 299
0 0 10 -4 387 -546 -205 274
0 0 11 -4 431 -495 -227 248
0 0 10 -3 470 -443 -247 220
